18
17
20
23
23
23
23
24
21
20
17
13
13
12
11
8
5
5
3
2
0
-2
0
1
0
-3
-3
-5
-6
-6
-8
-11
-5
-4
-3
3
1
2
3
2
0
-2
-8
-14
-17
-17
-17
-17
-17
-20
-21
-20
-20
-20
-19
-19
-23
-21
-20
-21
-22
-24
-28
-33
-32
-34
-31
-30
-26
-22
-26
-28
-35
-39
-36
-35
-33
-39
-37
-34
-24
-3
3
9
13
12
12
13
16
25
24
29
28
32
38
36
33
28
28
30
33
35
36
39
39
37
38
39
42
43
41
38
35
35
37
38
39
39
36
34
34
31
29
30
28
30
28
28
27
26
27
24
23
23
25
28
30
31
30
28
24
20
18
15
13
11
8
9
12
11
11
8
3
4
2
-1
3
-2
-1
0
-1
-1
-2
1
-2
1
1
6
14
16
15
11
8
8
11
14
17
14
16
17
11
10
12
12
16
16
13
12
12
15
15
18
12
9
7
3
2
3
2
-1
-1
-5
-7
-7
-12
-14
-16
-21
-23
-24
-28
-27
-27
-27
-25
-25
-24
-26
-31
-29
-31
-35
-35
-37
-37
-36
-35
-35
-36
-36
-33
-32
-25
-22
-28
-16
-16
-5
-2
-8
0
-2
17
13
14
18
14
19
21
21
23
16
14
24
25
37
42
40
38
31
29
30
32
36
35
36
36
36
42
41
44
44
45
45
47
47
46
45
43
44
43
46
48
47
48
48
46
47
47
46
45
45
43
43
44
43
43
43
43
45
46
46
44
38
35
34
35
34
33
31
28
30
28
27
26
21
23
22
18
23
26
25
26
24
18
19
19
19
20
16
15
13
7
9
10
9
17
15
16
18
20
22
21
18
13
10
12
15
20
20
20
20
16
20
19
18
16
12
8
5
5
10
11
12
13
5
4
2
-1
0
-7
-8
-10
-14
-16
-18
-20
-20
-19
-19
-20
-22
-23
-24
-26
-23
-24
-24
-25
-29
-32
-35
-36
-38
-38
-37
-41
-44
-44
-47
-49
-47
-50
-53
-51
-54
-54
-52
-52
-51
-53
-54
-55
-58
-53
-49
-48
-43
-46
-46
-46
-50
-44
-41
-40
-42
-47
-49
-48
-42
-36
-35
-27
-18
-12
-4
-7
-7
-20
-10
-11
-9
5
2
4
3
-8
-6
3
8
13
20
24
25
25
24
21
16
13
10
8
7
9
12
11
12
9
4
-1
-2
-6
-7
-12
-13
-15
-20
-18
-25
-24
-18
-18
-17
-22
-28
-31
-36
-36
-42
-47
-47
-51
-51
-48
-50
-48
-46
-50
-48
-51
-55
